country,ccode,bloc,organization,womensrightsissue,womensrights01,recstate,recstatebloc,recstateorg,response,action_upr,session,year,equalityinsociety,vaw,econ,vawecon,health,femaleminorities,originalrecnumber,newrecnumber,recommendation,precision,action,repeatrec,instancerec,nomention,compliance,inaction,consideration,delegation,execution,missingmaterial,recnumberfinal_UPR,id,institution
Armenia,371,EEG,"CIS, OIF","Womens, rights, torture and other CID treatment, rights of the child, right to education, minorities, human rights educaiton and training",1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,8,2010,1,1,1,2,,,174,137,"Adopt specific legislation punishing violence against children, including the prohibition of corporal punishment",3,5,,,0,0,1,0,0,0,,92,UPR0091,UPR
Armenia,371,EEG,"CIS, OIF","Womens, rights, torture and other CID treatment, rights of the child, right to education, minorities, human rights educaiton and training",1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,8,2010,1,1,1,2,,,174b,138," support educational policies aimed at enabling girls to continue their education and eliminating stereotypes regarding gender roles - initiate awareness-raising programmes, particularly in rural areas, in order to change the tendency to value child labour more than education, and encourage access for minority children to education in their mother tongue",3,4,,,0,333,1,0,333,0,,93,UPR0092,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,8,2010,1,1,,1,,,175,139,"Establish measures in order to provide for equality of rights and opportunities between women and men and the elimination of discrimination against women, including through legal reforms",1,5,,,999,1,999,999,999,999,,94,UPR0093,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Uruguay,GRULAC,"OAS, OEI",Accepted,5,8,2010,1,1,,1,,,175a,140,"devote priority attention to effectively eliminating all forms of violence against women, especially domestic violence, inter alia, by establishing a national mechanism for the advancement of women, and to addressing the issue of violence against women",1,6,,,999,1,999,999,999,999,,95,UPR0094,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, international instruments",1,Turkey,WEOG,OIC,Accepted,5,21,2015,1,1,,1,,,96,80,Strengthen legislation on violence against women and domestic violence by adopting the draft law on the subject,3,5,,1,0,1,0,1,1,0,,96,UPR0095,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, international instruments",1,Turkey,WEOG,OIC,Accepted,5,21,2015,1,1,,1,,,96a,81,Strengthen legislation on violence against women and domestic violence by adopting the draft law on the subject,3,5,80,2,0,1,0,1,1,0,,97,UPR0096,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, international instruments",1,Turkey,WEOG,OIC,Accepted,5,21,2015,1,1,,1,,,96a,82,Strengthen legislation on violence against women and domestic violence by acceding to the Istanbul Convention,3,1,,1,.,.,.,.,.,.,,98,UPR0097,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child, international instruments",1,Belgium,WEOG,"EU, OIF",Accepted,5,21,2015,1,1,,1,,,97,83,Accede rapidly to the Istanbul Convention,3,1,82,2,.,.,.,.,.,.,,99,UPR0098,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child, international instruments",1,Belgium,WEOG,"EU, OIF",Accepted,5,21,2015,1,1,,1,,,97a,84,"adopt and implement as soon as possible a national strategy to prevent and punish all forms of violence against children, including child trafficking",2,8,,,0,0,1,0,0,0,,100,UPR0099,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Italy,WEOG,EU,Accepted,4,21,2015,1,1,,1,,,98,85,Take appropriate action to prosecute cases of domestic violence,2,3,,,0,1,0,1,1,0,,101,UPR0100,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Italy,WEOG,EU,Accepted,4,21,2015,1,1,,1,,,98a,86,ratify the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence,3,1,"82, 83",3,.,.,.,.,.,.,,102,UPR0101,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Lithuania,EEG,EU,Accepted,4,21,2015,1,1,,1,,,100,87,"Improve the efficiency of the implementation of the Gender Equality Act, to pay special attention to domestic violence against women",3,7,,,.,.,.,.,.,.,,103,UPR0102,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Lithuania,EEG,EU,Accepted,4,21,2015,1,1,,1,,,100a,88,adopt the necessary legislation in order to prevent violence and protect victims,2,5,,,0,1,0,1,1,0,,104,UPR0103,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Switzerland,WEOG,OIF,Accepted,4,21,2015,1,,1,1,,,106,89,Invest more resources in the implementation of law on gender equality and for gender equality in the labour market,2,6,,,.,.,.,.,.,.,,105,UPR0104,UPR
Armenia,371,EEG,"CIS, OIF",National Human Rights Institution,1,Germany,WEOG,EU,Accepted,5,21,2015,1,,1,1,,,116,90,"Implement tangible measures against discrimination of women, including the adoption of legislation to promote gender balance and steps to strengthen the position of the Ombudsman office on gender equality",3,5,,,0,0,1,0,0,333,,106,UPR0105,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,France,WEOG,"EU, OIF",Accepted,4,21,2015,1,1,,1,,,119,91,Promote the rights of women and effectively combat all forms of violence against women and against prenatal selection,1,4,,,.,.,.,.,.,.,,107,UPR0106,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,China,Asia,,Accepted,4,21,2015,1,,1,1,,,120,92,Attach importance to employment for women in the process of gender equality promotion,1,4,,,.,.,.,.,.,.,,108,UPR0107,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Egypt,Africa,"AU, OIC, AL, OIF",Accepted,4,21,2015,1,1,,1,,,123,93,"Further strengthen its efforts in the areas of equality between women and men, eradicating violence against women, and promoting rights of the child",1,8,,,999,1,999,999,999,999,,109,UPR0108,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, torture and other CID treatment, rights of the child, international instruments, human rights violations by state agents",1,United States,WEOG,OAS,Accepted,4,21,2015,1,1,,1,,,125,94,"Encourage the National Assembly to pass legislation that would enable Armenia to more fully comply with its international human rights obligations, including expanding the definition of torture in its domestic law to include crimes committed by public officials in their official capacities, and criminalizing domestic violence",3,5,,,0,1,0,1,0,0,,110,UPR0109,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Angola,Africa,AU,Accepted,2,21,2015,1,1,,1,,,126,95,Continue the national strategy for combating violence against women,1,8,,,.,.,.,.,.,.,,111,UPR0110,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Switzerland,WEOG,OIF,Accepted,4,21,2015,1,1,,1,,,127,96,Take the legal steps necessary to protect women against domestic violence,1,5,,,999,1,999,999,999,999,,112,UPR0111,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Latvia,EEG,EU,Accepted,4,21,2015,1,1,,1,,,128,97,"Intensify efforts to address violence against women, in particular domestic violence",1,8,,,999,1,999,999,999,999,,113,UPR0112,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Accepted,5,21,2015,1,1,,1,,,129,98,Implement comprehensive legislation to effectively combat the widespread cases of violence against women,2,7,,,0,0,0,0,0,1,,114,UPR0113,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Sierra Leone,Africa,"AU, OIC, Commonwealth",Accepted,5,21,2015,1,1,,1,,,129a,99,offer further protection to victims of domestic violence,2,3,,,0,0,0,1,1,1,,115,UPR0114,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Brazil,GRULAC,"OAS, OEI",Accepted,5,21,2015,1,1,,1,,,130,100,Adopt legislation to prohibit and combat domestic violence,3,5,,1,0,1,0,1,1,0,,116,UPR0115,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Romania,EEG,"EU, OIF",Accepted,5,21,2015,1,1,,1,,,131,101,"Continue efforts to combat domestic violence, also by the adoption of a distinct law on this topic",3,5,100,2,0,1,0,1,1,0,,117,UPR0116,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,United Kingdom,WEOG,"EU, Commonwealth",Accepted,5,21,2015,1,1,,1,,,132,102,Adopt stand-alone legislation on domestic violence,3,5,"100, 101",3,0,1,0,1,1,0,,118,UPR0117,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,United Kingdom,WEOG,"EU, Commonwealth",Accepted,5,21,2015,1,1,,1,,,132a,103,"set up a specialized referral system for victims of domestic abuse, wherein violence will be qualified as a criminal and civil offence subject to prosecution and punishment",3,6,,1,.,.,.,.,.,.,,119,UPR0118,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Norway,WEOG,,Accepted,5,21,2015,1,1,,1,,,133,104,"Adopt a stand-alone law to combat domestic violence, so that violence against women will be qualified as a criminal and civil offence subject to prosecution",3,5,103,2,.,.,.,.,.,.,,120,UPR0119,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Slovenia,EEG,EU,Accepted,5,21,2015,1,1,,1,,,134,105,Adopt comprehensive legislation to combat domestic and gender-based violence,3,5,"100,101, 102",4,0,1,0,1,1,0,,121,UPR0120,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Spain,WEOG,"EU, OEI",Accepted,4,21,2015,1,1,,1,,,135,106,"Take up the processing and approval of the draft law on gender violence, with a view to providing victims with mechanisms for protection and effective reparation",3,5,,,0,333,1,333,333,0,,122,UPR0121,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Germany,WEOG,EU,Accepted,5,21,2015,1,1,,1,,,136,107,Adopt without delay national legislation on domestic violence,3,5,"100,101, 102, 105",5,0,1,0,1,1,0,,123,UPR0122,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Germany,WEOG,EU,Accepted,5,21,2015,1,1,,1,,,136a,108,create public institutions that offer assistance and protection for victims of domestic violence,3,6,,,.,.,.,.,.,.,,124,UPR0123,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Thailand,Asia,ASEAN,Accepted,4,21,2015,1,1,,1,,,137,109,Take concrete measures to combat violence against women and children as well as expedite the adoption of the draft law on domestic violence that would allow victims to file complaints and seek protection,3,5,,,0,1,0,1,1,0,,125,UPR0124,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Albania,EEG,"OIC, OIF",Accepted,5,21,2015,1,1,,1,,,138,110,"Strengthen protection of women's rights, particularly by adopting legal measures to prohibit gender-based and domestic violence against women and girls",3,5,,,0,1,0,1,1,0,,126,UPR0125,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Serbia,EEG,,Accepted,5,21,2015,1,1,,1,,,139,111,"Develop a stand-alone law on domestic violence, where gender-based violence will be qualified as a criminal offence subject to prosecution",3,5,,,0,1,0,1,1,0,,127,UPR0126,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Czech Republic,EEG,EU,Accepted,4,21,2015,1,1,,1,,,140,112,"Enhance the fight against domestic and gender-based violence, strengthen protection mechanisms for victims of domestic violence",2,6,,,0,1,0,1,1,0,,128,UPR0127,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child",1,Czech Republic,EEG,EU,Accepted,4,21,2015,1,1,,1,,,140a,113,"Enhance the fight against domestic and gender-based violence, and  adopt a comprehensive domestic violence law putting in place effective prevention and protection mechanisms",3,5,,,0,1,0,1,1,0,,129,UPR0128,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child, human rights education and training",1,"Korea, Republic of",Asia,,Accepted,5,21,2015,1,1,,1,,,141,114,"Put forward extensive efforts to eliminate all forms of discrimination against women, including enforcement of the age of marriage set out in law",3,3,,,.,.,.,.,.,.,,130,UPR0129,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, rights of the child, human rights education and training",1,"Korea, Republic of",Asia,,Accepted,5,21,2015,1,1,,1,,,141a,115,"Put forward extensive efforts to eliminate all forms of discrimination against women, including the development of comprehensive awareness-raising programmes on the negative implications of early marriage",3,4,,,.,.,.,.,.,.,,131,UPR0130,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, international instruments, human rights education and training",1,Australia,WEOG,"PIF, Commonwealth",Accepted,4,21,2015,1,1,,1,,,142,116,"Take further steps to eliminate violence against women, including through accession to relevant international instruments",2,1,,,.,.,.,.,.,.,,132,UPR0131,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, international instruments, human rights education and training",1,Australia,WEOG,"PIF, Commonwealth",Accepted,4,21,2015,1,1,,1,,,142a,117,"Take further steps to eliminate violence against women, including the robust domestic implementation of laws",1,7,,,999,999,999,999,999,1,,133,UPR0132,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, international instruments, human rights education and training",1,Australia,WEOG,"PIF, Commonwealth",Accepted,4,21,2015,1,1,,1,,,142b,118,"Take further steps to eliminate violence against women, including providing gender-sensitive training to security and law enforcement agencies",3,6,,,.,.,.,.,.,.,,134,UPR0133,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, trafficking, rights of the child",1,Iran,Asia,OIC,Accepted,4,21,2015,1,1,,1,,,143,119,"Increase its efforts to combat human trafficking and protect victims of trafficking, especially women and children",1,8,,,999,999,999,999,999,1,,135,UPR0134,UPR
Armenia,371,EEG,"CIS, OIF","Women's rights, trafficking, rights of the child",1,Egypt,Africa,"AU, OIC, AL, OIF",Accepted,4,21,2015,1,1,,1,,,144,120,"Proceed in its effective efforts to combat trafficking in persons, especially women and children",1,8,,,999,1,999,999,999,999,,136,UPR0135,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Norway,WEOG,,Accepted,4,21,2015,1,,1,1,,,145,121,Make concrete efforts to increase the representation of women in public decision-making processes,1,8,,,999,1,999,999,999,999,,137,UPR0136,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Angola,Africa,AU,Accepted,4,21,2015,1,,1,1,,,146,122,Strengthen administrative measures to ensure the participation of a large number of women in political life,1,6,,,.,.,.,.,.,.,,138,UPR0137,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Belarus,EEG,CIS,Accepted,2,21,2015,1,,1,1,,,147,123,Continue work aimed at increasing the participation of women in the political life of the country,1,8,,,999,1,999,999,999,999,,139,UPR0138,UPR
Armenia,371,EEG,"CIS, OIF",Women's rights,1,Slovenia,EEG,EU,Accepted,5,21,2015,1,,1,1,,,148,124,Adopt specific legislation to ensure equal opportunities for women in the labour market,3,5,,,.,.,.,.,.,.,,140,UPR0139,UPR
Austria,305,WEOG,"EU, OIF","Women's rights, rights of the child",1,Switzerland,WEOG,OIF,Accepted,4,10,2011,1,1,,1,,,207,171,Take measures to ensure that national laws for the protection against domestic violence are applied at all levels in a coherent and effective manner,2,7,,,0,1,0,1,1,0,,141,UPR0140,UPR
Austria,305,WEOG,"EU, OIF",Women's rights,1,Colombia,GRULAC,"OAS, OEI, ACS",Accepted,2,10,2011,1,,1,1,,,208,172,Continue making progress in the implementation of the National Action Plan for gender equality in the labour market,3,7,,,0,1,0,0,0,0,,142,UPR0141,UPR
Austria,305,WEOG,"EU, OIF","Women's rights, treaty bodies",1,Mexico,GRULAC,"OAS, OEI, ACS",Accepted,4,10,2011,1,1,1,2,,,209,173,"Follow-up the recommendations of the Committee on the Elimination of Discrimination against Women to resolve the issue of inequality between women and men, particularly in the area of employment, and to intensify its efforts to eliminate violence against women",2,1,,,0,1,0,1,1,0,,143,UPR0142,UPR
Austria,305,WEOG,"EU, OIF","Women's rights, rights of the child",1,Malaysia,Asia,"ASEAN, OIC, Commonwealth",Accepted,4,10,2011,1,1,,1,,,211,174,"Step up efforts aimed at establishing efficient protection measures to prevent, combat and punish perpetrators of violence against women and children, including domestic violence and sexual abuse",3,3,,,0,1,0,1,1,0,,144,UPR0143,UPR
